0	0	u
0	0	s
0	0	s
0	0	u
0	0	s
228	0	s
0	0	u
0	0	s
0	0	u
0	0	u
0	0	s
0	0	s
0	0	s
410	0	s
410	0	s
0	2	s
0	0	u
0	0	u
0	0	s
0	2	s
0	0	u
0	0	u
0	0	u
0	0	s
0	0	u
0	0	s
0	0	u
0	0	s
0	0	u
0	0	s
0	0	u
0	0	s
0	0	u
0	0	s
0	0	u
0	0	u
0	0	u
0	1	u
0	0	u
0	0	s
23	0	s
0	0	u
0	0	s
0	0	u
0	0	u
0	0	s
0	0	s
0	0	s
0	0	s
0	0	s
0	0	u
0	0	s
12	0	s
30	0	s
410	3	s
48	0	s
0	2	s
1132	0	s
1132	0	s
0	0	s
0	0	s
0	0	s
3	0	s
0	0	s
3	0	s
0	0	u
